NodeID,Name,Race,Gender
4621,Lenny Abrahamson,,
12815,Laurie Collyer,,
4627,Steven Quale,,
4634,Olivier Dahan,,
11695,Melville Shavelson,White,Male
12828,Jamaa Fanaka,,
12833,Mike Bruce,,
4643,Stanton Barrett,,
12837,Eddie O'Flaherty,,
4646,Scott Cooper,,
4648,Risa Bramon Garcia,,
12844,Gordon Chan,,
4653,Luis Mandoki,,
10333,Jeremy Saulnier,,
12852,Bob Dolman,,
4662,Howard Hughes,White,Male
4667,Chris Stokes,,
12861,Jerome Elston Scott,,
4673,Maurizio Benazzo,,
12868,Fina Torres,,
10337,Nicholas Hytner,,
4680,James Bobin,,
12873,Ricky Gervais,White,Male
4685,Lynne Ramsay,White,Female
4689,Geoffrey Sax,,
12884,Bennett Miller,,
12891,Vincente Minnelli,White,Male
4703,Travis Zariwny,,
8976,Peter Care,,
12898,Jamin Winans,,
4707,Lee Tamahori,Multiracial,Male
12902,Daniel Taplitz,,
4712,Marcus Dunstan,,
4717,Mona Fastvold,,
12913,John Maybury,,
4727,Marielle Heller,,
12925,Phil Morrison,,
8981,Steve Hickner,,
4737,Michael Lembeck,White,Male
4744,John Singleton,Black,Male
12939,Richard Dutcher,,
12955,Zackary Adler,,
4764,David Wain,White,Male
4766,George Clooney,White,Male
4768,Mark Mylod,,
12962,St--phane Aubier,,
4771,Simon Wincer,White,Male
12970,Dave Carroll,,
12975,J--r--me Salle,,
12979,--lex de la Iglesia,,
4788,Jeffrey St. Jules,,
4793,Clive Barker,White,Male
4799,Stephen Hillenburg,White,Male
4808,Eric Bross,,
13002,Penelope Spheeris,White,Female
4813,Ian Iqbal Rashid,,
4817,Patrick Gilmore,White,Male
13013,Hoyt Yeatman,,
4825,Gary Shore,,
4828,Alex Proyas,White,Male
13023,Nadia Tass,,
4832,Mark L. Lester,White,Male
4834,Pat O'Connor,,
13028,Jez Butterworth,,
13030,Brandon Cronenberg,,
4842,Todd Strauss-Schulson,,
13036,Brian Dorton,,
4845,Peter Sollett,White,Male
4850,Morgan Neville,,
4853,Joseph Gordon-Levitt,White,Male
13048,David Anspaugh,White,Male
4858,Jean-Luc Godard,White,Male
4861,Frederik Du Chau,,
4864,Steven Seagal,White,Male
13058,Gabe Ib----ez,,
4867,Jem Cohen,,
4873,Alex Kendrick,,
13066,Gerry Lively,,
4878,Laurent Bouhnik,,
4881,Louis Leterrier,,
13075,Daniele Luchetti,,
4889,John Frankenheimer,White,Male
13089,Jehane Noujaim,,
4899,Tom Seidman,,
12711,Robert Kenner,,
4905,Jesse Peretz,,
13099,Sylvain Chomet,,
4908,William Brent Bell,,
4911,Kris Isacsson,,
10376,Tom Kalin,,
4914,Mark Tarlov,,
13108,Sean Byrne,,
4923,James Marsh,,
13117,Vivek Agnihotri,,
4926,Gary Fleder,White,Male
9013,Timothy Hines,,
4929,Jean-Jacques Mantello,,
4931,Randall Wallace,White,Male
13124,Nnegest Likk--,,
4935,David M. Matthews,,
4939,Steve Carr,,
4942,Eric Brevig,,
4947,Vladlen Barbe,,
4950,Ronald Neame,White,Male
13144,Adam Marcus,,
4955,Randall Miller,,
4959,Amal Al-Agroobi,,
13153,Anthony Mann,White,Male
4966,Jamal Hill,,
4968,Michael Clancy,,
13164,Hank Braxtan,,
4973,Lloyd Kaufman,White,Male
13167,Chris Buck,,
4977,Chris Butler,,
4981,Breck Eisner,,
4983,Lone Scherfig,White,Female
4985,John Putch,White,Male
13178,Marius A. Markevicius,,
13183,Ken Roht,,
13186,John Bonito,,
4997,Masayuki Ochiai,,
5002,Serdar Akar,,
13196,Stuart Gillard,,
5009,Henry Hobson,,
13209,Lucile Hadzihalilovic,,
5019,Christian Sesma,,
13220,Babar Ahmed,,
5031,JK Youn,,
13224,Gregory Widen,,
5033,Mickey Liddell,,
13227,Simon Curtis,,
5038,John Fortenberry,,
13232,Bo Welch,,
5041,Ernest R. Dickerson,Black,Male
13236,Tom Reeve,,
5045,Roger Donaldson,White,Male
13238,David Jacobson,,
13243,J.S. Cardone,,
5054,Guillaume Canet,White,Male
13248,Kurt Voss,,
5057,Jeff Lowell,,
5062,Paul Andrew Williams,,
10807,Vadim Perelman,,
5066,Sam Firstenberg,White,Male
11767,Katt Shea,,
13261,David Hewlett,White,Male
9037,Ryan Fleck,,
5072,Patricia Riggen,,
5075,Will Gluck,White,Male
13269,Gene Quintano,,
5082,Brad Bird,White,Male
13278,Ingmar Bergman,White,Male
13284,Katie Aselton,White,Female
5094,Judd Apatow,White,Male
13288,Jack Conway,White,Male
5100,Jun Falkenstein,,
9042,Doug Walker,,
11773,Sharon Greytak,,
13296,Matt Cimber,,
10409,Luis Valdez,,
5112,Drake Doremus,,
13306,Matt Williams,,
5117,Wallace Wolodarsky,,
5120,Efram Potelle,,
5123,James Cox,White,Male
5128,Ryan Smith,,
13323,Dror Moreh,,
5132,Andr-- T--chin--,,
5136,Stefan Ruzowitzky,,
5140,Liv Ullmann,White,Female
5145,Harold Becker,White,Male
13338,Dan Ireland,,
13340,Menno Meyjes,,
5149,Wych Kaosayananda,,
13343,Jorge Blanco,Hispanic,Male
5153,Maggie Carey,,
13346,Stephen Milburn Anderson,,
13349,Eric Blakeney,,
5162,Martin Ritt,White,Male
13363,Fernando Baez Mella,,
5172,Roger Kumble,White,Male
13365,Jonathan Wacks,,
5178,Ken Kwapis,,
5183,Enrique Begne,,
5187,Stephen Kay,,
5191,Nicholas Jarecki,,
5196,Joshua Oppenheimer,,
5198,Salim Akil,,
13392,Nadine Labaki,,
12721,Peter R. Hunt,,
5203,Andrew Bujalski,,
5205,Howard Deutch,White,Male
5207,Sidney J. Furie,White,Male
5216,Zack Ward,,
13410,Daniel Hsia,,
5221,Steve Taylor,,
5225,Russ Meyer,White,Male
5229,John Guillermin,White,Male
5233,Rachel Goldenberg,,
5237,Robert C. Cooper,,
13431,Steven E. de Souza,,
5240,Akiva Schaffer,White,Male
13434,Rohan Sippy,,
13436,Mars Callahan,,
5246,Andrew Bergman,White,Male
13442,Thea Sharrock,,
5252,Andrew Fleming,White,Male
13445,Sarah Smith,,
5255,Leonard Farlinger,,
13453,Tim Boxell,,
5262,Reed Cowan,,
13457,Dominic Burns,,
5268,R. Balki,,
13461,Vondie Curtis-Hall,Black,Male
5272,James Foley,White,Male
9071,Ariel Vromen,,
5279,Bob Gosse,,
5283,Roger Michell,,
13169,Alison Maclean,,
13480,Sol Tryon,,
5291,Mike van Diem,,
5295,Vincent Paronnaud,,
13493,Phil Alden Robinson,White,Male
11906,Patty Jenkins,,
5304,David Hunt,White,Male
13498,Luca Guadagnino,,
5307,Alan Taylor,White,Male
5309,Pan Nalin,,
13502,Henry Hathaway,White,Male
13504,Bob Giraldi,,
5314,Dan O'Bannon,White,Male
10443,Ritesh Batra,,
13510,Terence Davies,White,Male
5320,Sarah Gavron,White,Female
9079,Uwe Boll,White,Male
5325,Khalil Sullins,,
13519,Mor Loushy,,
5329,Dave Borthwick,,
5333,Richard Kwietniowski,,
5345,Meiert Avis,,
5350,Fr--d--ric Forestier,,
10449,Dan Gilroy,,
5352,Steve Beck,,
13545,Anthony Hickox,White,Male
5356,Ben Wheatley,,
13549,Fred Walton,,
13551,Sarik Andreasyan,,
5360,Juan Carlos Fresnadillo,Hispanic,Male
13554,Bradley Rust Gray,,
5364,Jerry Rees,,
5368,Yash Chopra,,
5376,Lance Mungia,,
9088,Chad Hartigan,,
5379,George Gallo,,
5382,Will Finn,,
5387,Vidhu Vinod Chopra,,
5389,Keith Gordon,White,Male
5391,Greg Berlanti,,
5404,Russell Holt,,
9093,William H. Macy,White,Male
5411,Tim McCanlies,White,Male
5414,Stephen Norrington,White,Male
5417,James McTeigue,,
5421,Mike Marvin,,
5427,Iain Softley,White,Male
5429,Mark Neveldine,,
8637,Hark Tsui,,
5435,Marcos Siega,,
5438,Taedong Park,,
5441,J.C. Chandor,,
5445,David Hackl,,
5456,Kevin Hamedani,,
5460,John G. Avildsen,White,Male
5462,Eric Mendelsohn,,
5466,Nicole Holofcener,White,Female
5469,Boris Rodriguez,,
5478,Valeri Milev,,
13201,Andrew Leman,,
5482,Sara Sugarman,,
5486,Ted Kotcheff,White,Male
5490,Rich Cowan,,
5494,Chris Wedge,,
5498,Chris Shadley,,
11839,Troy Nixey,,
5506,Mark Brown,,
5513,Robert Lee King,,
5519,Jorge Ram--rez Su--rez,,
5524,Eric Eason,,
5529,Peter Cousens,,
5532,Peter Yates,White,Male
5537,Rupert Wyatt,,
5540,Klaus Menzel,,
5542,Jonathan Parker,,
5547,Michael Kang,,
5556,Jon Kasdan,,
5562,Angelina Jolie Pitt,,
5568,Nicholas Fackler,,
5573,Jeff Garlin,White,Male
5578,Joseph Dorman,,
5582,Dwight H. Little,,
5584,Joshua Logan,White,Male
5594,Tom Gormican,,
5596,David Kellogg,,
5610,Bill Melendez,Hispanic,Male
5618,Andrew Stanton,,
5621,Doug Lefler,,
5626,Dominic Sena,White,Male
5634,Peter Hedges,,
5637,Tony Richardson,White,Male
5643,Patrick Creadon,,
5648,Paul Thomas Anderson,White,Male
5651,Fran--ois Truffaut,,
5653,Sam Fell,,
5658,Rob Marshall,,
5665,Lucio Fulci,White,Male
5670,Anthony Powell,White,Male
5676,Robert Sarkies,,
5678,Tom McCarthy,,
5680,Glenn Ficarra,,
5686,Roger Christian,White,Male
5692,Mark Tonderai,,
5700,Paul Schrader,White,Male
10010,David Nutter,,
5709,Siddiq Barmak,,
10509,Chris Paine,,
5712,Sanaa Hamri,,
5718,Eric Bress,,
5727,Gene Teigland,,
5743,Philip Saville,,
10622,Mary Harron,White,Female
5749,Larry Clark,White,Male
5753,George P. Cosmatos,White,Male
5760,Franklin J. Schaffner,White,Male
5764,Ma--wenn,,
9153,Catherine Jelski,,
5769,Peter Medak,White,Male
5772,Travis Romero,,
5776,Perry Andelin Blake,,
5783,Deon Taylor,,
5785,Mark Osborne,,
5795,Ashish R. Mohan,,
5798,Herbert Ross,White,Male
5811,George Ratliff,,
5816,Rich Christiano,,
12196,Mathieu Amalric,White,Male
5823,Frank Sebastiano,,
5828,Frank Capra,White,Male
5834,John Dahl,White,Male
5838,David Leland,,
9165,Peter Lord,,
5841,Rob Schmidt,White,Male
5847,Derrick Borte,,
5852,D. Stevens,White,Male
5856,Richard Schenkman,,
5860,Fred Wolf,,
5866,Stephen Langford,,
5868,Frank Coraci,White,Male
9170,Fred Savage,White,Male
5878,Gerard Johnstone,,
10537,Hugh Johnson,,
5882,Jamie Babbit,,
5887,Michael Herz,,
5892,Jerry Belson,,
9174,Jerry Jameson,,
5894,Martin Weisz,,
5901,Shane Black,,
5906,Majid Majidi,,
11908,Julien Temple,White,Male
13274,Kay Pollak,,
5920,Giuliano Montaldo,,
5925,Charles Herman-Wurmfeld,,
5930,Roger Nygard,,
5932,Gil Junger,White,Male
5939,Remo,,
5941,Ringo Lam,Asian,Male
5946,Bill Paxton,White,Male
5950,Tom DiCillo,White,Male
10549,Joshua Michael Stern,,
5956,Tarsem Singh,,
5967,Zach Cregger,,
5972,Andrey Konchalovskiy,,
5974,Jonathan Jakubowicz,,
5978,Nicholas Ray,White,Male
5984,Pascal Arnold,,
5989,Tomm Moore,,
5994,Becky Smith,,
6002,Nick Cassavetes,White,Male
6010,Scott Dow,,
6015,Allison Burnett,,
6020,Simon Wells,White,Male
6023,Robert Schwentke,White,Male
6039,Richard Shepard,,
6046,Feroz Abbas Khan,,
10566,Martin Koolhoven,,
6055,Udayan Prasad,,
6060,Justin Molotnikov,,
6068,Wayne Wang,Asian,Male
6072,Chan-wook Park,Asian,Male
6075,Lawrence Kasdan,White,Male
9205,Maggie Greenwald,White,Female
6082,Danny Pang,,
6085,Chris Miller,White,Female
6088,Sean Penn,White,Male
6093,Lajos Koltai,,
6101,Frank Miller,White,Male
6104,Zal Batmanglij,,
6108,Marcio Garcia,,
9210,Christopher Morris,,
6113,King Vidor,White,Male
6117,Paul Abascal,,
9751,Rupert Wainwright,White,Male
6126,Hitoshi Matsumoto,,
6128,Nimr--d Antal,,
6131,Robby Henson,,
6133,Scott Foley,White,Male
13312,Nicholaus Goossen,,
6146,Daston Kalili,,
6153,Jeff Tremaine,White,Male
6163,Jim Mickle,,
6165,Peter Segal,White,Male
6179,C. Jay Cox,,
6181,Bibo Bergeron,,
6185,Richard Attenborough,White,Male
6188,Susan Seidelman,White,Female
6200,Max F--rberb--ck,,
6203,Fran--ois Ozon,,
6206,Ol Parker,,
6210,Jeff Burr,,
6213,Richard LaGravenese,White,Male
6218,Duncan Jones,White,Male
11959,Bradley Parker,,
6224,Duke Johnson,,
6228,Theodore Melfi,,
6233,Vipul Amrutlal Shah,,
6241,Josh Schwartz,White,Male
6244,Brad Silberling,White,Male
6246,Richard Loncraine,White,Male
6251,David Slade,,
6255,Tom Ford,White,Male
6265,Neill Blomkamp,White,Male
6271,Tyler Oliver,,
6276,Alfred Hitchcock,White,Male
6279,Lewis Gilbert,White,Male
6284,Sylvain White,,
11970,Harold Cronk,,
6288,Michael Lehmann,White,Male
6299,Bruce Paltrow,,
6305,Cathy Malkasian,,
6309,Jonathan Kaplan,White,Male
9245,Zak Penn,,
6322,Brett Piper,,
6324,Karan Johar,Asian/Indian,Male
6335,Kar-Wai Wong,,
6341,Julie Taymor,White,Female
6345,Kenny Ortega,White,Male
6350,Stephan Elliott,,
6354,Scott Smith,White,Male
6356,Glen Morgan,,
6358,Lee Daniels,Black,Male
6365,Paul Gross,White,Male
6370,Roger Spottiswoode,White,Male
6374,Dave McKean,,
6377,Darnell Martin,,
6383,Jerome Robbins,White,Male
6389,Drew Barrymore,White,Female
6391,Igor Kovalyov,,
6398,Walter Salles,White,Male
6403,Maryam Keshavarz,,
6409,Tony Jaa,Asian,Male
6415,Martin Brest,White,Male
6421,Dan Rush,,
6423,Alan J. Pakula,White,Male
6430,Gina Prince-Bythewood,,
6436,Regardt van den Bergh,,
6443,Thaddeus O'Sullivan,,
11997,Eldar Rapaport,,
6448,Jeremy Degruson,,
6453,Darrell Roodt,,
6456,Josh Trank,,
6462,Joe Carnahan,White,Male
6467,Philip Kaufman,White,Male
6472,Scott Stewart,,
6480,Annabel Jankel,,
6486,Alejandro Amen--bar,,
13370,James Gartner,,
6494,Shana Feste,,
6498,Kim Nguyen,,
6503,Jason Trost,,
10642,Don Hall,,
6514,Spencer Susser,,
6517,Luc Jacquet,,
6526,Gareth Edwards,,
6528,Xavier Gens,,
6536,Jeff Nathanson,,
6542,Alan Alda,White,Male
6547,Peter Hyams,White,Male
6551,Sam Peckinpah,White,Male
9284,Jon Stewart,White,Male
6557,Wil Shriner,,
6562,Michael Burke,,
6570,Sergey Bodrov,,
6577,Kevin Hooks,Black,Male
6580,Michael Anderson,White,Male
6585,Kabir Sadanand,,
6593,Camille Delamarre,,
6603,Lukas Moodysson,,
6606,Kenneth Lonergan,,
6610,Jim Amatulli,,
6615,Tony Krantz,,
6620,Michael Taliferro,,
6625,Akiva Goldsman,,
6628,Richard Kelly,White,Male
6632,Jackie Earle Haley,,
6642,Jason Moore,,
6646,Thomas Lilti,,
6651,Myles Berkowitz,,
10666,Corbin Bernsen,White,Male
13397,Bobcat Goldthwait,White,Male
6660,Steve Gomer,,
6671,Martin Lawrence,Black,Male
6673,Gary Trousdale,,
6675,John Hamburg,,
6677,Angela Robinson,,
6682,Raja Menon,,
6688,Harley Cokeliss,,
6705,John Polson,,
6711,Randall Rubin,,
6716,Andrew Steggall,,
6719,John Curran,,
6722,Josh Boone,,
6726,Lucky McKee,,
6728,David Cross,White,Male
6732,Michael Corrente,White,Male
6735,P.J. Hogan,,
6738,Thor Freudenthal,White,Male
13045,Dewey Nicks,,
6740,Gregory Nava,,
6745,Michael Curtiz,White,Male
10682,Peter M. Cohen,,
9317,Richard Boddington,,
6752,Michael Roemer,,
6755,Jonathan Lynn,White,Male
6758,Michael O. Sajbel,,
6764,Oren Moverman,,
6770,Lucrecia Martel,,
6778,Jon Shear,,
6782,Patrick Lussier,,
6802,Jeb Stuart,White,Male
6805,Robert Eggers,,
6813,Mike Barker,,
6817,Al Franklin,,
6830,K. King,,
6834,Nathan Greno,,
6839,Benjamin Roberds,,
6843,Patricia Cardoso,,
6848,Sanjay Rawal,,
6850,Stuart Baird,,
6858,Chuck Sheetz,,
6865,Scott Frank,,
6868,Steve Boyum,,
6873,Mark Sandrich,White,Male
6877,Phil Joanou,White,Male
6883,Hugh Wilson,White,Male
6886,Alex Smith,White,Male
6892,Mark Helfrich,,
6901,Mike Binder,White,Male
6903,Joby Harold,,
6906,Ian Fitzgibbon,,
6908,Richard E. Grant,White,Male
6914,Wolfgang Becker,,
6921,Cameron Crowe,White,Male
6925,Yuefeng Song,,
6930,Jon Cassar,,
9778,Paul Weiland,,
6939,Matt Piedmont,,
6944,Ken Scott,,
6946,E. Elias Merhige,,
6950,Anurag Basu,,
12081,Tim Fywell,,
6955,Carlos Carrera,,
6967,Kirk Wong,,
11416,Pascal Chaumeil,,
6978,Isabel Coixet,,
6980,Mark Andrews,White,Male
6987,Justin Thomas Ostensen,,
6990,Demian Lichtenstein,,
6992,Richard Marquand,White,Male
6997,Mike Flanagan,,
7003,Herb Freed,,
7010,Rakeysh Omprakash Mehra,,
7016,Brad Peyton,,
7018,Paul King,,
12093,Lauren Lazin,,
7024,Michael Radford,,
7028,Eli Roth,White,Male
7037,Ed Harris,White,Male
7042,Joel Zwick,White,Male
7049,James Schamus,,
7054,Harry Elfont,,
7060,Jon Hurwitz,,
7066,Jack Smight,White,Male
9370,Matthew Bright,White,Male
13056,Dan Cutforth,,
7072,Harry F. Millarde,,
7076,James Watkins,White,Male
7082,Joel Edgerton,White,Male
7088,Tay Garnett,White,Male
7094,Jill Sprecher,,
10740,James O'Brien,White,Male
12106,Sara Newens,,
7108,Colin Minihan,,
7111,Jody Hill,,
7115,Bruce Malmuth,,
7120,Patrick Meaney,,
7124,Marco Schnabel,,
7127,Danny Cannon,White,Male
7139,Justin Zackham,,
7143,Mike Gabriel,,
7147,Lorene Scafaria,,
7149,Paul Greengrass,White,Male
7159,Xavier Beauvois,,
7161,Clark Johnson,Black,Male
7163,Saul Dibb,,
7165,Robert Moresco,,
7168,James Bridges,White,Male
10753,Diane Keaton,White,Female
7195,Travis Cluff,,
7198,Anthony Russo,,
7201,Noah Buschel,,
7209,Lance McDaniel,,
7211,Edward Hall,White,Male
7215,Matt Walsh,,
7224,Kevin Tenney,,
7229,Robert Iscove,White,Male
7235,Nae Caranfil,,
7241,Fred Schepisi,White,Male
7252,Nicolae Constantin Tanase,,
7257,Leon Ichaso,,
9402,Bruce Dellis,,
7262,Mitchell Lichtenstein,,
7264,Kevin Rodney Sullivan,Black,Male
7269,Wajahat Rauf,,
7274,Shintaro Shimosawa,,
10770,Jerry Dugan,,
7280,Vicky Jenson,,
7287,Orson Welles,White,Male
7296,Sylvio Tabet,,
7299,Mike Bigelow,,
7303,Kimble Rendall,,
7305,Ben Younger,,
7309,Nick Love,,
7311,Mic Rodgers,,
7313,Alan Parker,White,Male
7317,RZA,Black,Male
7326,Chris Kentis,,
7338,Tran Anh Hung,,
7340,Mikael Salomon,,
13512,Rick Rosenthal,White,Male
7348,Morgan J. Freeman,,
7354,David Soren,,
7358,Morten Tyldum,,
7366,Mary McGuckian,,
7376,Ron Clements,White,Male
7379,Robin Budd,,
7383,Fede Alvarez,,
7388,Michael Hoffman Jr.,,
7396,Jon Amiel,White,Male
7399,Ed Decter,,
7404,Lowell Sherman,,
7412,J--r--me Deschamps,,
7415,Charles Matthau,,
7421,Tom Dey,,
7426,Olivier Assayas,White,Male
7430,Daniel Davila,,
7432,Rick Famuyiwa,,
7436,Jennifer Finnigan,White,Female
7441,Sharron Miller,,
7446,Marc Levin,,
7449,Tim Johnson,White,Male
7453,Joseph Sargent,White,Male
7458,Eug--ne Louri--,,
7461,Ole Christian Madsen,,
9436,Don Kempf,,
10802,Jason Eisener,,
7478,Rob Zombie,White,Male
7480,Terry Zwigoff,White,Male
7490,Paul Bartel,White,Male
9441,Corey Yuen,,
7496,Christian E. Christiansen,,
7499,Jeff Franklin,,
7503,Mark Rosman,,
7507,Joseph Ruben,White,Male
9444,Rob McKittrick,,
7517,Jimmy Hayward,,
7520,Anthony Hemingway,,
7523,Alice Wu,,
13542,Christopher Spencer,,
7528,C. Fraser Press,,
7537,John Carl Buechler,,
7539,George Nolfi,,
7554,Geoff Murphy,,
10818,William Shatner,White,Male
7572,Claude Miller,,
7575,Kat Coiro,,
7595,Rebecca Miller,,
7609,Oren Peli,,
7612,Stiles White,,
7618,Romesh Sharma,,
7620,David Boyd,,
7622,Tony Giglio,,
7628,Russell Friedenberg,,
7633,Rodrigo Garc--a,,
10620,Franck Khalfoun,,
7647,Boaz Yakin,White,Male
7652,Ronan Chapalain,,
7656,Gary Winick,White,Male
7658,Ericson Core,,
7661,Rian Johnson,,
7667,Kirsten Sheridan,,
7671,Quentin Dupieux,,
7674,William Phillips,White,Male
7678,Kent Alterman,,
7686,Bill Duke,Black,Male
7691,Alex Garland,,
7701,Miranda July,,
7708,Johnnie To,Asian,Male
12259,Billy Kent,,
7714,Ray Griggs,,
7719,Laslo Benedek,White,Male
7727,Jason Stone,,
7729,Timothy Bj--rklund,,
7734,Patrice Leconte,White,Male
7740,Alan Jacobs,,
12213,Collin Joseph Neal,,
10849,Kevin Tancharoen,,
7755,Lionel C. Martin,,
7757,Jim Field Smith,,
7760,David Hayter,White,Male
7763,Ice Cube,Black,Male
7769,Chia-Liang Liu,,
7775,Timothy Woodward Jr.,,
7782,Bille August,White,Male
7804,Joshua Seftel,,
7807,Ruben Fleischer,,
7812,Michael Winnick,,
7818,Tim Miller,,
7823,Mariette Monpierre,,
12227,Graham Annable,,
7830,Joseph Zito,White,Male
7837,Richard Montoya,,
7840,Vera Farmiga,White,Female
7844,Stuart Hazeldine,,
7849,Carter Smith,,
7855,Maksim Fadeev,,
12232,Henry Selick,White,Male
7860,Marcus Nispel,,
7867,Joe Marino,,
7880,Jeffrey W. Byrd,,
7883,Charlie Kaufman,White,Male
7887,Scott Alexander,,
7893,Tom Brady,White,Male
7897,Gary Sinyor,,
12239,Joseph L. Mankiewicz,White,Male
7902,Allan Dwan,White,Male
7907,Leslie Small,,
7910,Ethan Coen,White,Male
7919,Robert Wise,White,Male
12539,Ekachai Uekrongtham,,
7932,Alan Metter,,
7934,Nanette Burstein,,
7941,Lisanne Pajot,,
7945,Gary Sherman,,
7948,John Eng,,
7957,Jim Gillespie,,
7959,Tanner Beard,,
12250,Christopher Leitch,,
7967,Nate Parker,,
7969,John Wells,,
7974,David Koepp,White,Male
7984,Fr--d--ric Auburtin,,
7988,Will Canon,,
7993,Gareth Evans,,
7995,Derek Cianfrance,,
8000,Jonathan Glazer,,
8005,Andrey Zvyagintsev,,
8010,Newt Arnold,,
10893,Douglas Trumbull,White,Male
8019,John Sturges,White,Male
8025,David Worth,,
8042,Ruairi Robinson,,
8046,Charles T. Kanganis,,
8048,Michael Cuesta,,
8054,Fernando Meirelles,,
8059,Peter Flinth,,
8070,Des McAnuff,,
8075,Peter H. Hunt,,
8080,Julian Schnabel,White,Male
8084,Walter Murch,,
8091,Michael Tollin,,
8094,Jake Scott,,
8096,Mark A.Z. Dipp--,,
8102,Peter Kosminsky,,
8110,Damon Santostefano,,
8112,Olatunde Osunsanmi,,
8116,Marc Sch--lermann,,
8127,Brenton Spencer,,
8139,Niels Arden Oplev,,
8143,Lijun Sun,,
8151,Joseph Kahn,,
8154,Tom Schulman,,
8160,Jake Paltrow,,
8164,Jim Fall,,
8170,Tod Williams,,
8182,Victor Fleming,White,Male
8188,Caryn Waechter,,
